-5.0, -1.0269562977782698E-15, 20.30436025843339
-4.9, -0.9000000000000009, 20.11408764897927
-4.9, -0.8000000000000009, 20.021462418657677
-4.9, -0.700000000000001, 19.93981384419898
-4.9, -0.600000000000001, 19.86911504974529
-4.9, -0.500000000000001, 19.80933522769352
-4.9, -0.400000000000001, 19.760457348150236
-4.9, -0.30000000000000104, 19.722459505698197
-4.9, -0.20000000000000104, 19.695325134739978
-4.9, -0.10000000000000103, 19.67905322273235
-4.9, -1.0269562977782698E-15, 19.67362949585452
-4.9, 0.09999999999999898, 19.67905322273235
-4.9, 0.19999999999999898, 19.695325134739978
-4.9, 0.299999999999999, 19.722459505698197
-4.9, 0.399999999999999, 19.760457348150236
-4.9, 0.499999999999999, 19.80933522769352
-4.9, 0.599999999999999, 19.869115049745286
-4.9, 0.699999999999999, 19.93981384419898
-4.9, 0.7999999999999989, 20.021462418657674
-4.9, 0.8999999999999989, 20.114087648979268
-4.800000000000001, -1.3000000000000012, 19.972333628620557
-4.800000000000001, -1.200000000000001, 19.836102869876875
-4.800000000000001, -1.100000000000001, 19.71096101484417
-4.800000000000001, -1.0000000000000009, 19.596858303520094
-4.800000000000001, -0.9000000000000009, 19.493754482924256
-4.800000000000001, -0.8000000000000009, 19.401611616353726
-4.800000000000001, -0.700000000000001, 19.32039376765692
-4.800000000000001, -0.600000000000001, 19.25006714733705
-4.800000000000001, -0.500000000000001, 19.19061019502821
-4.800000000000001, -0.400000000000001, 19.141991460418613
-4.800000000000001, -0.30000000000000104, 19.104199414351584
-4.800000000000001, -0.20000000000000104, 19.07721827123914
-4.800000000000001, -0.10000000000000103, 19.061029408897742
-4.800000000000001, -1.0269562977782698E-15, 19.055637119327724
-4.800000000000001, 0.09999999999999898, 19.061029408897742
-4.800000000000001, 0.19999999999999898, 19.07721827123914
-4.800000000000001, 0.299999999999999, 19.104199414351584
-4.800000000000001, 0.399999999999999, 19.141991460418613
